sample_id,timestamp,label
secom_0665,2008-09-02 06:48:00,0
secom_0666,2008-09-02 07:22:00,0
secom_0667,2008-09-02 07:32:00,0
secom_0668,2008-09-02 08:15:00,0
secom_0669,2008-09-02 08:54:00,0
secom_0670,2008-09-02 09:36:00,0
secom_0671,2008-09-02 09:37:00,0
secom_0672,2008-09-02 10:13:00,0
secom_0673,2008-09-02 10:21:00,0
secom_0674,2008-09-02 10:25:00,0
secom_0675,2008-09-02 10:33:00,0
secom_0676,2008-09-02 11:08:00,0
secom_0677,2008-09-02 11:22:00,0
secom_0678,2008-09-02 11:47:00,0
secom_0679,2008-09-02 11:49:00,0
secom_0680,2008-09-02 12:01:00,0
secom_0681,2008-09-02 12:17:00,0
secom_0682,2008-09-02 12:26:00,0
secom_0683,2008-09-02 12:30:00,0
secom_0684,2008-09-02 12:44:00,0
secom_0685,2008-09-02 13:05:00,0
secom_0686,2008-09-02 13:08:00,0
secom_0687,2008-09-02 13:27:00,0
secom_0688,2008-09-02 13:40:00,0
secom_0689,2008-09-02 14:09:00,0
secom_0690,2008-09-02 14:21:00,0
secom_0691,2008-09-02 14:34:00,0
secom_0692,2008-09-02 15:29:00,0
secom_0693,2008-09-02 16:10:00,0
secom_0694,2008-09-02 16:50:00,0
secom_0695,2008-09-02 16:54:00,0
secom_0696,2008-09-02 16:58:00,0
secom_0697,2008-09-02 17:10:00,0
secom_0698,2008-09-02 17:18:00,0
secom_0699,2008-09-02 18:38:00,0
secom_0700,2008-09-02 18:52:00,0
secom_0701,2008-09-02 19:18:00,0
secom_0702,2008-09-02 20:18:00,0
secom_0703,2008-09-02 20:52:00,0
secom_0704,2008-09-02 20:58:00,0
secom_0705,2008-09-02 20:59:00,0
secom_0706,2008-09-03 00:18:00,0
secom_0707,2008-09-03 00:45:00,0
secom_0708,2008-09-03 00:58:00,0
secom_0709,2008-09-03 01:15:00,1
secom_0710,2008-09-03 01:32:00,0
secom_0711,2008-09-03 04:18:00,0
secom_0712,2008-09-03 06:26:00,0
secom_0713,2008-09-03 09:38:00,0
secom_0714,2008-09-03 14:24:00,0
secom_0715,2008-09-03 14:29:00,0
secom_0716,2008-09-03 17:22:00,0
secom_0717,2008-09-03 18:16:00,0
secom_0718,2008-09-03 18:16:00,0
secom_0719,2008-09-03 20:00:00,0
secom_0720,2008-09-03 20:10:00,0
secom_0721,2008-09-04 08:01:00,0
secom_0722,2008-09-04 08:22:00,0
secom_0723,2008-09-04 08:33:00,0
secom_0724,2008-09-04 08:41:00,0
secom_0725,2008-09-04 08:53:00,0
secom_0726,2008-09-04 11:50:00,0
secom_0727,2008-09-04 14:09:00,0
secom_0728,2008-09-04 14:11:00,0
secom_0729,2008-09-04 14:48:00,0
secom_0730,2008-09-04 16:30:00,0
secom_0731,2008-09-04 16:41:00,0
secom_0732,2008-09-04 16:56:00,0
secom_0733,2008-09-04 17:30:00,0
secom_0734,2008-09-05 15:30:00,0
secom_0735,2008-09-05 21:48:00,0
secom_0736,2008-09-07 00:08:00,0
secom_0737,2008-09-07 00:12:00,0
secom_0738,2008-09-07 00:49:00,0
secom_0739,2008-09-07 10:52:00,0
secom_0740,2008-09-07 12:04:00,0
secom_0741,2008-09-07 12:20:00,0
secom_0742,2008-09-07 13:02:00,0
secom_0743,2008-09-07 18:02:00,0
secom_0744,2008-09-07 18:24:00,0
secom_0745,2008-09-07 18:49:00,0
secom_0746,2008-09-07 19:29:00,0
secom_0747,2008-09-07 19:31:00,0
secom_0748,2008-09-07 20:12:00,0
secom_0749,2008-09-07 20:50:00,0
secom_0750,2008-09-07 23:33:00,0
secom_0751,2008-09-08 00:32:00,0
secom_0752,2008-09-08 00:40:00,0
secom_0753,2008-09-08 01:24:00,0
secom_0754,2008-09-08 03:32:00,0
secom_0755,2008-09-08 03:48:00,0
secom_0756,2008-09-08 04:21:00,0
secom_0757,2008-09-08 06:37:00,0
secom_0758,2008-09-08 07:14:00,0
secom_0759,2008-09-08 07:41:00,0
secom_0760,2008-09-08 18:46:00,0
secom_0761,2008-09-08 19:14:00,0
secom_0762,2008-09-08 19:15:00,0
secom_0763,2008-09-08 19:25:00,0
secom_0764,2008-09-08 19:33:00,0
secom_0765,2008-09-08 20:00:00,0
secom_0766,2008-09-08 21:36:00,0
secom_0767,2008-09-08 21:53:00,0
secom_0768,2008-09-08 22:17:00,0
secom_0769,2008-09-09 00:25:00,0
secom_0770,2008-09-09 03:53:00,0
secom_0771,2008-09-09 08:44:00,0
secom_0772,2008-09-10 07:26:00,0
secom_0773,2008-09-10 09:21:00,0
secom_0774,2008-09-10 20:52:00,0
secom_0775,2008-09-10 20:53:00,0
secom_0776,2008-09-10 21:56:00,0
secom_0777,2008-09-10 23:30:00,0
secom_0778,2008-09-10 23:43:00,0
secom_0779,2008-09-11 00:17:00,0
secom_0780,2008-09-11 05:20:00,0
secom_0781,2008-09-11 06:04:00,0
secom_0782,2008-09-11 07:43:00,0
secom_0783,2008-09-11 08:06:00,0
secom_0784,2008-09-11 08:58:00,0
secom_0785,2008-09-11 09:24:00,0
secom_0786,2008-09-11 12:47:00,0
secom_0787,2008-09-11 13:36:00,0
secom_0788,2008-09-11 14:20:00,0
secom_0789,2008-09-11 14:24:00,0
secom_0790,2008-09-11 14:31:00,0
secom_0791,2008-09-11 15:05:00,0
secom_0792,2008-09-11 15:08:00,0
secom_0793,2008-09-11 16:28:00,0
secom_0794,2008-09-11 21:13:00,0
secom_0795,2008-09-11 22:07:00,1
secom_0796,2008-09-11 23:10:00,0
secom_0797,2008-09-11 23:48:00,1
secom_0798,2008-09-12 05:11:00,0
secom_0799,2008-09-12 05:55:00,0
secom_0800,2008-09-12 06:38:00,0
secom_0801,2008-09-12 06:41:00,0
secom_0802,2008-09-12 06:45:00,0
secom_0803,2008-09-12 07:21:00,0
secom_0804,2008-09-12 07:29:00,0
secom_0805,2008-09-12 07:38:00,0
secom_0806,2008-09-12 11:57:00,0
secom_0807,2008-09-12 13:08:00,0
secom_0808,2008-09-12 14:52:00,0
secom_0809,2008-09-12 15:40:00,0
secom_0810,2008-09-12 16:23:00,0
secom_0811,2008-09-12 18:01:00,0
secom_0812,2008-09-12 18:52:00,0
secom_0813,2008-09-12 19:36:00,0
secom_0814,2008-09-12 20:28:00,0
secom_0815,2008-09-12 21:12:00,0
secom_0816,2008-09-12 22:25:00,0
secom_0817,2008-09-12 22:45:00,0
secom_0818,2008-09-12 23:28:00,0
secom_0819,2008-09-12 23:40:00,0
secom_0820,2008-09-13 00:25:00,0
secom_0821,2008-09-13 02:57:00,0
secom_0822,2008-09-13 03:14:00,0
secom_0823,2008-09-13 09:19:00,0
secom_0824,2008-09-13 10:55:00,0
secom_0825,2008-09-13 11:42:00,0
secom_0826,2008-09-13 11:56:00,1
secom_0827,2008-09-13 12:48:00,0
secom_0828,2008-09-13 14:07:00,0
secom_0829,2008-09-13 16:04:00,0
secom_0830,2008-09-13 16:04:00,0
secom_0831,2008-09-13 20:06:00,1
secom_0832,2008-09-14 02:50:00,0
secom_0833,2008-09-14 02:59:00,0
secom_0834,2008-09-14 15:02:00,0
secom_0835,2008-09-14 15:46:00,0
secom_0836,2008-09-14 16:34:00,0
secom_0837,2008-09-14 17:40:00,0
secom_0838,2008-09-14 18:27:00,0
secom_0839,2008-09-14 18:27:00,0
secom_0840,2008-09-14 19:13:00,0
secom_0841,2008-09-14 20:00:00,0
secom_0842,2008-09-14 20:43:00,0
secom_0843,2008-09-14 20:45:00,0
secom_0844,2008-09-14 21:31:00,0
secom_0845,2008-09-14 23:00:00,0
secom_0846,2008-09-15 02:04:00,0
secom_0847,2008-09-15 10:03:00,0
secom_0848,2008-09-15 11:40:00,0
secom_0849,2008-09-15 12:27:00,0
secom_0850,2008-09-15 16:10:00,0
secom_0851,2008-09-15 16:59:00,0
secom_0852,2008-09-15 19:54:00,0
secom_0853,2008-09-15 21:56:00,0
secom_0854,2008-09-15 22:13:00,0
secom_0855,2008-09-15 22:45:00,0
secom_0856,2008-09-15 22:54:00,0
secom_0857,2008-09-15 23:37:00,0
secom_0858,2008-09-16 07:39:00,0
secom_0859,2008-09-16 07:48:00,0
secom_0860,2008-09-16 08:50:00,0
secom_0861,2008-09-16 08:52:00,0
secom_0862,2008-09-16 09:37:00,0
secom_0863,2008-09-16 17:07:00,0
secom_0864,2008-09-16 18:09:00,0
secom_0865,2008-09-16 18:23:00,0
secom_0866,2008-09-16 19:34:00,0
secom_0867,2008-09-16 19:45:00,0
secom_0868,2008-09-16 21:21:00,0
secom_0869,2008-09-16 22:45:00,0
secom_0870,2008-09-17 02:01:00,0
secom_0871,2008-09-17 04:23:00,1
secom_0872,2008-09-17 07:14:00,0
secom_0873,2008-09-17 07:28:00,0
secom_0874,2008-09-17 21:52:00,0
secom_0875,2008-09-18 00:57:00,0
secom_0876,2008-09-18 01:40:00,0
secom_0877,2008-09-18 01:43:00,0
secom_0878,2008-09-18 02:01:00,0
secom_0879,2008-09-18 03:58:00,0
secom_0880,2008-09-18 03:58:00,0
secom_0881,2008-09-18 05:44:00,0
secom_0882,2008-09-18 05:58:00,0
secom_0883,2008-09-18 08:04:00,0
secom_0884,2008-09-18 10:48:00,0
secom_0885,2008-09-18 13:48:00,0
secom_0886,2008-09-18 17:22:00,0
secom_0887,2008-09-18 18:12:00,0
secom_0888,2008-09-18 18:56:00,0
secom_0889,2008-09-18 21:12:00,0
secom_0890,2008-09-18 21:56:00,0
secom_0891,2008-09-18 23:00:00,0
secom_0892,2008-09-18 23:05:00,0
secom_0893,2008-09-18 23:44:00,0
secom_0894,2008-09-19 00:30:00,0
secom_0895,2008-09-19 01:57:00,0
secom_0896,2008-09-19 02:44:00,0
secom_0897,2008-09-19 04:42:00,0
secom_0898,2008-09-19 05:33:00,0
secom_0899,2008-09-19 05:57:00,0
secom_0900,2008-09-19 06:01:00,0
secom_0901,2008-09-19 06:44:00,0
secom_0902,2008-09-19 07:14:00,0
secom_0903,2008-09-19 07:18:00,0
secom_0904,2008-09-19 08:08:00,0
secom_0905,2008-09-19 08:52:00,0
secom_0906,2008-09-19 09:12:00,0
secom_0907,2008-09-19 09:47:00,0
secom_0908,2008-09-19 10:45:00,0
secom_0909,2008-09-19 11:13:00,0
secom_0910,2008-09-19 11:54:00,0
secom_0911,2008-09-19 13:59:00,0
secom_0912,2008-09-19 15:31:00,0
secom_0913,2008-09-19 16:40:00,0
secom_0914,2008-09-19 16:58:00,1
secom_0915,2008-09-19 17:47:00,0
secom_0916,2008-09-19 18:11:00,0
secom_0917,2008-09-19 18:33:00,0
secom_0918,2008-09-19 19:18:00,0
secom_0919,2008-09-19 19:29:00,0
secom_0920,2008-09-19 20:05:00,0
secom_0921,2008-09-19 20:07:00,0
secom_0922,2008-09-19 20:10:00,0
secom_0923,2008-09-19 20:17:00,0
secom_0924,2008-09-19 20:19:00,1
secom_0925,2008-09-19 21:08:00,0
secom_0926,2008-09-19 21:09:00,1
secom_0927,2008-09-19 21:13:00,0
secom_0928,2008-09-19 21:14:00,0
secom_0929,2008-09-19 21:59:00,1
secom_0930,2008-09-19 23:26:00,0
secom_0931,2008-09-19 23:33:00,0
secom_0932,2008-09-20 00:18:00,0
secom_0933,2008-09-20 00:33:00,0
secom_0934,2008-09-20 03:58:00,0
secom_0935,2008-09-20 04:13:00,0
secom_0936,2008-09-20 04:28:00,0
secom_0937,2008-09-20 05:22:00,0
secom_0938,2008-09-20 05:25:00,0
secom_0939,2008-09-20 05:34:00,0
secom_0940,2008-09-20 06:08:00,0
secom_0941,2008-09-20 07:21:00,0
secom_0942,2008-09-20 08:14:00,0
secom_0943,2008-09-20 10:51:00,0
secom_0944,2008-09-20 11:18:00,0
secom_0945,2008-09-20 12:20:00,0
secom_0946,2008-09-20 12:26:00,0
secom_0947,2008-09-20 12:27:00,0
secom_0948,2008-09-20 12:36:00,0
secom_0949,2008-09-20 12:57:00,0
secom_0950,2008-09-20 14:00:00,0
secom_0951,2008-09-20 14:06:00,0
secom_0952,2008-09-20 14:42:00,0
secom_0953,2008-09-20 14:50:00,0
secom_0954,2008-09-20 14:53:00,0
secom_0955,2008-09-20 15:02:00,0
secom_0956,2008-09-20 15:19:00,0
secom_0957,2008-09-20 15:37:00,0
secom_0958,2008-09-20 15:46:00,0
secom_0959,2008-09-20 16:43:00,0
secom_0960,2008-09-20 16:44:00,0
secom_0961,2008-09-20 17:26:00,0
secom_0962,2008-09-20 17:29:00,0
secom_0963,2008-09-20 18:03:00,0
secom_0964,2008-09-20 18:21:00,0
secom_0965,2008-09-20 18:56:00,0
secom_0966,2008-09-20 19:14:00,0
secom_0967,2008-09-20 19:21:00,0
secom_0968,2008-09-20 23:34:00,0
secom_0969,2008-09-21 00:48:00,0
secom_0970,2008-09-21 01:06:00,0
secom_0971,2008-09-21 02:07:00,0
secom_0972,2008-09-21 03:04:00,0
secom_0973,2008-09-21 03:47:00,0
secom_0974,2008-09-21 04:17:00,0
secom_0975,2008-09-21 04:49:00,0
secom_0976,2008-09-21 07:30:00,0
secom_0977,2008-09-21 07:55:00,0
secom_0978,2008-09-21 08:22:00,0
secom_0979,2008-09-21 08:49:00,0
secom_0980,2008-09-21 09:16:00,0
secom_0981,2008-09-21 09:31:00,0
secom_0982,2008-09-21 10:07:00,0
secom_0983,2008-09-21 10:49:00,0
secom_0984,2008-09-21 11:33:00,0
secom_0985,2008-09-21 12:04:00,0
secom_0986,2008-09-21 14:30:00,0
secom_0987,2008-09-21 14:31:00,0
secom_0988,2008-09-21 14:33:00,0
secom_0989,2008-09-21 15:15:00,0
secom_0990,2008-09-21 15:26:00,0
secom_0991,2008-09-21 15:34:00,0
secom_0992,2008-09-21 16:43:00,0
secom_0993,2008-09-21 17:26:00,0
secom_0994,2008-09-21 17:30:00,0
secom_0995,2008-09-21 18:12:00,0
secom_0996,2008-09-21 19:19:00,0
secom_0997,2008-09-21 20:35:00,0
secom_0998,2008-09-21 21:54:00,0
secom_0999,2008-09-21 22:02:00,0
secom_1000,2008-09-22 00:12:00,0
secom_1001,2008-09-22 00:28:00,0
secom_1002,2008-09-22 00:47:00,0
secom_1003,2008-09-22 01:43:00,0
secom_1004,2008-09-22 03:51:00,0
secom_1005,2008-09-22 06:05:00,0
secom_1006,2008-09-22 07:12:00,0
secom_1007,2008-09-22 10:43:00,0
secom_1008,2008-09-22 11:50:00,0
secom_1009,2008-09-22 12:11:00,0
secom_1010,2008-09-22 12:45:00,0
secom_1011,2008-09-22 13:03:00,0
secom_1012,2008-09-22 14:24:00,0
secom_1013,2008-09-22 14:27:00,0
secom_1014,2008-09-22 14:36:00,0
secom_1015,2008-09-22 16:25:00,0
secom_1016,2008-09-22 21:30:00,0
secom_1017,2008-09-22 21:31:00,0
secom_1018,2008-09-22 22:15:00,0
secom_1019,2008-09-22 22:17:00,0
secom_1020,2008-09-22 23:01:00,0
secom_1021,2008-09-22 23:10:00,0
secom_1022,2008-09-23 00:57:00,0
secom_1023,2008-09-23 06:44:00,0
secom_1024,2008-09-23 06:44:00,0
secom_1025,2008-09-23 06:52:00,0
secom_1026,2008-09-23 07:58:00,0
secom_1027,2008-09-23 08:11:00,0
secom_1028,2008-09-23 09:43:00,0
secom_1029,2008-09-23 11:14:00,1
secom_1030,2008-09-23 11:42:00,0
secom_1031,2008-09-23 11:43:00,0
secom_1032,2008-09-23 12:29:00,0
secom_1033,2008-09-23 12:31:00,0
secom_1034,2008-09-23 12:46:00,0
secom_1035,2008-09-23 13:37:00,0
secom_1036,2008-09-23 15:23:00,0
secom_1037,2008-09-23 15:33:00,0
secom_1038,2008-09-23 15:58:00,0
secom_1039,2008-09-23 18:10:00,0
secom_1040,2008-09-23 18:36:00,0
secom_1041,2008-09-23 18:56:00,0
secom_1042,2008-09-23 20:18:00,0
secom_1043,2008-09-23 20:59:00,0
secom_1044,2008-09-23 21:26:00,0
secom_1045,2008-09-23 22:25:00,0
secom_1046,2008-09-24 02:19:00,0
secom_1047,2008-09-24 02:44:00,0
secom_1048,2008-09-24 03:32:00,0
secom_1049,2008-09-24 03:40:00,0
secom_1050,2008-09-24 05:13:00,0
secom_1051,2008-09-24 05:22:00,0
secom_1052,2008-09-24 06:13:00,0
secom_1053,2008-09-24 06:14:00,0
secom_1054,2008-09-24 07:23:00,0
secom_1055,2008-09-24 10:10:00,0
secom_1056,2008-09-24 10:53:00,0
secom_1057,2008-09-24 10:59:00,0
secom_1058,2008-09-24 11:47:00,0
secom_1059,2008-09-24 12:04:00,0
secom_1060,2008-09-24 12:35:00,0
secom_1061,2008-09-24 13:01:00,0
secom_1062,2008-09-24 15:05:00,1
secom_1063,2008-09-24 15:39:00,0
secom_1064,2008-09-24 15:42:00,0
secom_1065,2008-09-24 15:43:00,0
secom_1066,2008-09-24 16:26:00,0
secom_1067,2008-09-24 17:54:00,0
secom_1068,2008-09-24 18:05:00,0
secom_1069,2008-09-25 01:05:00,0
secom_1070,2008-09-25 02:03:00,0
secom_1071,2008-09-25 06:21:00,0
secom_1072,2008-09-25 07:12:00,0
secom_1073,2008-09-25 07:58:00,0
secom_1074,2008-09-25 08:45:00,0
secom_1075,2008-09-25 09:31:00,0
secom_1076,2008-09-25 10:23:00,0
secom_1077,2008-09-25 11:08:00,0
secom_1078,2008-09-25 11:09:00,0
secom_1079,2008-09-25 11:55:00,0
secom_1080,2008-09-25 13:42:00,0
secom_1081,2008-09-25 14:08:00,0
secom_1082,2008-09-25 14:28:00,0
secom_1083,2008-09-25 15:12:00,0
secom_1084,2008-09-25 15:40:00,0
secom_1085,2008-09-25 15:55:00,0
secom_1086,2008-09-25 16:44:00,0
secom_1087,2008-09-25 17:28:00,0
secom_1088,2008-09-25 17:29:00,0
secom_1089,2008-09-25 19:49:00,0
secom_1090,2008-09-25 22:05:00,0
secom_1091,2008-09-25 23:04:00,0
secom_1092,2008-09-25 23:48:00,0
secom_1093,2008-09-26 00:19:00,0
secom_1094,2008-09-26 01:21:00,0
secom_1095,2008-09-26 02:26:00,0
secom_1096,2008-09-26 03:12:00,0
secom_1097,2008-09-26 03:29:00,0
secom_1098,2008-09-26 04:14:00,0
secom_1099,2008-09-26 05:32:00,0
secom_1100,2008-09-26 11:08:00,0
secom_1101,2008-09-26 13:36:00,0
secom_1102,2008-09-26 13:45:00,0
secom_1103,2008-09-26 14:20:00,0
secom_1104,2008-09-26 14:51:00,0
secom_1105,2008-09-26 15:06:00,0
secom_1106,2008-09-26 15:36:00,0
secom_1107,2008-09-26 15:49:00,0
secom_1108,2008-09-26 16:31:00,0
secom_1109,2008-09-26 17:59:00,0
secom_1110,2008-09-26 18:54:00,0
secom_1111,2008-09-26 19:38:00,0
secom_1112,2008-09-26 19:45:00,0
secom_1113,2008-09-26 19:55:00,0
secom_1114,2008-09-26 20:23:00,0
secom_1115,2008-09-26 20:31:00,0
secom_1116,2008-09-27 00:16:00,0
secom_1117,2008-09-27 00:17:00,0
secom_1118,2008-09-27 01:29:00,0
secom_1119,2008-09-27 03:53:00,0
secom_1120,2008-09-27 10:10:00,0
secom_1121,2008-09-27 10:13:00,0
secom_1122,2008-09-27 11:04:00,0
secom_1123,2008-09-27 11:45:00,0
secom_1124,2008-09-27 11:54:00,0
secom_1125,2008-09-27 12:26:00,0
secom_1126,2008-09-27 12:28:00,0
secom_1127,2008-09-27 12:36:00,0
secom_1128,2008-09-27 13:14:00,0
secom_1129,2008-09-27 13:19:00,0
secom_1130,2008-09-27 14:01:00,0
secom_1131,2008-09-27 14:05:00,0
secom_1132,2008-09-27 14:46:00,0
secom_1133,2008-09-27 15:09:00,0
secom_1134,2008-09-27 15:30:00,0
secom_1135,2008-09-27 16:13:00,0
secom_1136,2008-09-27 17:26:00,0
secom_1137,2008-09-27 18:14:00,0
secom_1138,2008-09-27 19:16:00,0
secom_1139,2008-09-27 20:46:00,0
secom_1140,2008-09-27 21:45:00,0
secom_1141,2008-09-28 00:51:00,0
secom_1142,2008-09-28 01:22:00,0
secom_1143,2008-09-28 03:55:00,0
secom_1144,2008-09-28 04:45:00,1
secom_1145,2008-09-28 05:31:00,0
secom_1146,2008-09-28 06:22:00,0
secom_1147,2008-09-28 07:38:00,0
secom_1148,2008-09-28 07:52:00,0
secom_1149,2008-09-28 08:40:00,0
secom_1150,2008-09-28 08:41:00,0
secom_1151,2008-09-28 09:50:00,1
secom_1152,2008-09-28 17:05:00,0
secom_1153,2008-09-28 17:06:00,0
secom_1154,2008-09-28 17:49:00,0
secom_1155,2008-09-28 17:55:00,0
secom_1156,2008-09-28 18:34:00,0
secom_1157,2008-09-28 18:43:00,0
secom_1158,2008-09-28 19:18:00,0
secom_1159,2008-09-28 19:29:00,0
secom_1160,2008-09-28 20:02:00,0
secom_1161,2008-09-28 20:42:00,0
secom_1162,2008-09-28 21:08:00,0
secom_1163,2008-09-28 21:27:00,0
secom_1164,2008-09-28 22:44:00,0
secom_1165,2008-09-28 23:54:00,0
secom_1166,2008-09-29 02:06:00,0
secom_1167,2008-09-29 03:07:00,0
secom_1168,2008-09-29 03:50:00,0
secom_1169,2008-09-29 04:18:00,0
secom_1170,2008-09-29 04:47:00,0
secom_1171,2008-09-29 05:32:00,0
secom_1172,2008-09-29 07:53:00,0
secom_1173,2008-09-29 09:15:00,0
secom_1174,2008-09-29 11:13:00,0
